drug_id	target_id
DB04121	P84077
DB04125	P07477
DB04126	P07858
DB04126	P09668
DB04129	P42262
DB04132	P09211
DB04132	Q03013
DB04132	P0CG30
DB04132	Q04760
DB04136	P00734
DB04137	P61587
DB04137	P10114
DB04137	Q9NWZ5
DB04137	Q15382
DB04137	Q8N142
DB04137	P01112
DB04137	P20339
DB04137	P16118
DB04137	P00367
DB04137	P84077
DB04140	P08254
DB04141	P00156
DB04141	P16442
DB04141	O14521
DB04141	Q9UDW1
DB04141	P14927
DB04141	P47985
DB04141	P31040
DB04141	P07919
DB04141	O14949
DB04141	P08574
DB04141	P22695
DB04141	Q99643
DB04141	P31930
DB04141	Q16134
DB04141	P21912
DB04142	P18031
DB04144	Q00987
DB04147	P27338
DB04147	Q02127
DB04147	P08100
DB04147	P60981
DB04147	P01764
DB04147	P23528
DB04147	Q14494
DB04147	P02689
DB04149	Q07343
DB04150	P19021
DB04151	P68133
DB04152	P42262
DB04153	P11766
DB04156	Q9GZU7
DB04163	Q86XF0
DB04166	P14920
DB04166	Q96RQ9
DB04172	P00749
DB04173	P49789
DB04175	P09467
DB04178	P12235
DB04178	P17213
DB04180	P00918
DB04185	P50440
DB04185	P00480
DB04186	P24941
DB04187	P09488
DB04194	P61626
DB04195	P11217
DB04197	P05089
DB04200	Q6PKH6
DB04203	P00918
DB04204	P18031
DB04207	Q9UDR5
DB04213	P34913
DB04214	P24666
DB04214	Q9BVJ7
DB04215	P07477
DB04216	P08631
DB04216	Q6NUS8
DB04216	P48736
DB04216	O94768
DB04216	Q6NVY1
DB04216	P11309
DB04216	P06576
DB04216	P25705
DB04216	P36542
DB04217	Q96IQ7
DB04218	P00813
DB04223	Q8WY41
DB04223	P60323
DB04224	Q9NZD2
DB04224	P02689
DB04230	O75390
DB04232	P08254
DB04233	P08100
DB04233	P04118
DB04233	P16233
DB04234	P43235
DB04235	P80404
DB04237	P04745
DB04238	P07477
DB04244	P43235
DB04246	P07477
DB04249	P99999
DB04253	P16083
DB04254	P07900
DB04256	Q13255
DB04258	P11473
DB04260	P01298
DB04263	P11926
DB04268	P61626
DB04269	P07477
DB04270	P37231
DB04271	Q08499
DB04272	P15121
DB04272	O75390
DB04272	Q9Y663
DB04272	P12931
DB04272	Q9BZX2
DB04272	Q9GZU7
DB04272	P62312
DB04272	Q93088
DB04272	P14174
DB04272	O76074
DB04272	O14964
DB04272	P03950
DB04272	Q14749
DB04272	P07741
DB04272	Q9Y275
DB04272	Q96RQ9
DB04272	P40926
DB04272	P07998
DB04272	Q9BY32
DB04272	P12724
DB04273	Q9UBM1
DB04275	P35270
DB04276	P07384
DB04278	P60568
DB04281	Q02127
DB04285	P18031
DB04287	P14555
DB04288	P24941
DB04295	P11217
DB04297	Q9BY41
DB04297	Q8WUI4
DB04299	P17174
DB04301	P07477
DB04306	Q86XF0
DB04307	P27338
DB04310	Q9HBH1
DB04311	P07477
DB04312	P00326
DB04315	P41091
DB04315	Q6NXR0
DB04315	Q7Z2Z2
DB04315	P63096
DB04315	P62330
DB04315	P60953
DB04315	P68104
DB04315	P36405
DB04315	P01112
DB04315	P20339
DB04315	P40616
DB04315	Q9Y6B6
DB04315	P13639
DB04315	Q92930
DB04315	P62491
DB04315	P62826
DB04315	Q15382
DB04315	P15531
DB04315	Q8N142
DB04315	P11488
DB04315	P21980
DB04315	P51149
DB04315	Q96KC2
DB04315	P15170
DB04315	P11233
DB04315	Q08188
DB04315	P49411
DB04315	P10114
DB04315	O60547
DB04315	P51151
DB04315	P84077
DB04315	P61586
DB04316	P15085
DB04318	P24347
DB04322	P11586
DB04324	P53582
DB04324	P50579
DB04325	P07477
DB04325	P07478
DB04326	P60174
DB04326	P04075
DB04326	P05062
DB04327	Q9UNN8
DB04331	P52732
DB04334	Q16853
DB04335	P01298
DB04336	P07477
DB04337	P02144
DB04338	Q16539
DB04338	P28482
DB04339	P09211
DB04345	P30043
DB04348	P19835
DB04348	P51161
DB04350	Q13231
DB04351	Q99798
DB04352	Q9BW91
DB04355	Q14376
DB04355	Q7Z4J2
DB04355	P46976
DB04356	P00492
DB04363	P30043
DB04365	P11229
DB04366	P15531
DB04367	Q07912
DB04367	P49759
DB04368	Q9HBH1
DB04369	P35030
DB04371	P00918
DB04372	Q9UKL6
DB04374	Q9UJM8
DB04376	Q05655
DB04377	P04035
DB04379	Q693B1
DB04381	P05091
DB04387	Q693B1
DB04389	P49789
DB04391	P07477
DB04392	P15559
DB04394	P00918
DB04395	Q16877
DB04395	P23919
DB04395	P68400
DB04395	P55072
DB04395	P49368
DB04395	P08069
DB04395	Q02880
DB04395	P68133
DB04395	P23677
DB04395	P48637
DB04395	P06239
DB04395	Q99661
DB04395	Q96QT4
DB04395	P78362
DB04395	P11309
DB04395	P49841
DB04395	Q06609
DB04395	P29323
DB04395	P29317
DB04395	P19367
DB04395	P53355
DB04395	Q12756
DB04395	P13569
DB04395	P53779
DB04396	O14594
DB04396	P09382
DB04397	P36871
DB04400	P00439
DB04400	P07101
DB04400	P61457
DB04400	P60321
DB04404	Q13231
DB04405	P39900
DB04407	P24941
DB04409	P05230
DB04410	P07477
DB04410	P07478
DB04416	P08254
DB04417	P50225
DB04417	P19961
DB04418	Q8N142
DB04419	P20823
DB04419	P00439
DB04424	P07477
DB04426	P11226
DB04432	P07477
DB04434	P36897
DB04436	P04179
DB04440	P00813
DB04442	P07477
DB04444	P30085
DB04444	P63096
DB04444	P35749
DB04444	P11488
DB04444	O14983
DB04444	Q7Z406
DB04445	Q06520
DB04446	P07477
DB04447	P09382
DB04447	Q9UQM7
DB04447	P00352
DB04447	P04035
DB04447	O43708
DB04447	Q9UJ68
DB04447	P60174
DB04447	Q96QT4
DB04447	P23284
DB04448	P00326
DB04450	P08100
DB04451	O60911
DB04454	P50440
DB04454	P01133
DB04459	P00746
DB04461	P06132
DB04462	P68400
DB04463	P16152
DB04464	P53611
DB04464	Q92696
DB04464	P04271
DB04464	P61769
DB04464	P24310
DB04464	P14854
DB04464	Q02221
DB04464	P10176
DB04464	P15954
DB04464	P24311
DB04464	P09669
DB04464	P13073
DB04464	P00403
DB04464	P01008
DB04464	 P23219
DB04464	P03886
DB04464	P0CG48
DB04464	P01889
DB04464	P29377
DB04464	P07998
DB04464	Q6VIM0
DB04464	P20674
DB04464	P10606
DB04464	Q16740
DB04465	Q9NZD2
DB04465	Q7Z4J2
DB04466	O75469
DB04468	Q92731
DB04468	P03372
DB04468	P62508
DB04469	Q08499
DB04470	P07477
DB04471	P03372
DB04472	O00182
DB04474	P31151
DB04476	P80188
DB04477	O14556
DB04478	Q00796
DB04480	P36897
DB04485	O00142
DB04487	P02778
DB04489	O75976
DB04491	P00751
DB04491	P27487
DB04493	Q16877
DB04493	P09467
DB04493	P06744
DB04493	P16118
DB04495	P12931
DB04505	P07900
DB04510	P00558
DB04510	P15259
DB04510	P60174
DB04512	Q8WX39
DB04513	P0DP23
DB04513	P63316
DB04513	P19429
DB04514	P07998
DB04516	Q9NPH2
DB04518	P24941
DB04521	Q16772
DB04522	Q9UL54
DB04522	P05451
DB04522	Q15796
DB04522	P08100
DB04522	P11309
DB04522	P17612
DB04522	P29508
DB04522	P11217
DB04522	Q04759
DB04522	P13569
DB04522	O15530
DB04522	P06737
DB04523	P43235
DB04525	P18031
DB04527	O00187
DB04530	Q07343
DB04530	O60493
DB04530	P36952
DB04530	P11309
DB04530	P17612
DB04530	P05089
DB04530	P04818
DB04531	P16455
DB04534	P60321
DB04534	P60323
DB04537	P23381
DB04540	P35398
DB04542	P15531
DB04544	P11217
DB04549	P00918
DB04551	P30613
DB04552	P23219
DB04552	O60656
DB04552	P47712
DB04552	P04054
DB04552	P51800
DB04552	P35354
DB04556	P22303
DB04557	P23219
DB04559	P60323
DB04560	P13716
DB04562	Q99798
DB04563	P07477
DB04564	P09848
DB04566	Q8N142
DB04566	P11217
DB04566	P12268
DB04573	Q92731
DB04573	P03372
DB04574	Q92731
DB04574	P03372
DB04575	P03372
DB04576	P11388
DB04577	P27487
DB04578	P27487
DB04579	P07858
DB04583	Q02127
DB04585	P05089
DB04588	P07900
DB04591	P00734
DB04599	P42263
DB04599	P14416
DB04599	P42262
DB04599	P28223
DB04600	P00918
DB04601	P00918
DB04602	P61927
DB04604	Q8TF76
DB04604	P78368
DB04604	P27361
DB04607	P24941
DB04608	P30291
DB04614	P22303
DB04615	P22303
DB04616	P22303
DB04617	P22303
DB04620	Q05586
DB04629	P68133
DB04630	P08235
DB04632	Q16539
DB04633	Q9H2H9
DB04638	O14983
DB04639	P01857
DB04642	P11217
DB04643	P11217
DB04644	P11217
DB04645	P11217
DB04648	P05089
DB04652	P08235
DB04652	Q15788
DB04652	P28845
DB04654	P07477
DB04655	P50135
DB04657	P31040
DB04659	P09848
DB04661	P15813
DB04662	P24941
DB04664	P20813
DB04669	P24941
DB04672	Q9NPB1
DB04674	Q04828
DB04674	P25101
DB04676	P01877
DB04677	P27338
DB04680	P16442
DB04682	P02585
DB04683	Q13285
DB04685	P33316
DB04688	P01859
DB04688	P01834
DB04690	P11387
DB04695	O95749
DB04695	Q03426
DB04703	Q96GD4
DB04707	P17612
DB04707	P61925
DB04707	Q13464
DB04709	P10275
DB04714	P14324
DB04714	O95749
DB04715	P11309
DB04716	P29597
DB04716	P23458
DB04716	O43293
DB04716	O60674
DB04716	P52333
DB04719	P68400
DB04720	P68400
DB04721	P68400
DB04722	P00734
DB04723	P15086
DB04725	Q9NZK7
DB04725	P09917
DB04725	P35354
DB04733	P04075
DB04736	Q96LB9
DB04738	P36873
DB04741	P31930
DB04743	Q9NZK7
DB04743	P02788
DB04743	P35354
DB04751	P12931
DB04751	Q9Y6M4
DB04751	Q15418
DB04753	P01298
DB04754	P01298
DB04757	P01298
DB04759	P45452
DB04760	P45452
DB04761	P45452
DB04764	P20231
DB04768	Q9H3S4
DB04769	P48736
DB04770	O00764
DB04774	P68133
DB04775	P68133
DB04776	O00764
DB04779	P09848
DB04781	P13716
DB04783	P68133
DB04786	P14555
DB04786	Q9NXA8
DB04786	P23945
DB04786	P41231
DB04786	P21817
DB04786	P00734
DB04790	P07477
DB04791	P07477
DB04792	P07477
DB04793	P07477
DB04794	P20813
DB04795	P23141
DB04795	P31040
DB04796	P11473
DB04797	Q16539
DB04798	P42262
DB04799	P00156
DB04799	Q9UDW1
DB04799	P14927
DB04799	P47985
DB04799	O14957
DB04799	P07919
DB04799	O14949
DB04799	P08574
DB04799	P22695
DB04799	P31930
DB04805	P61927
DB04817	P23219
DB04820	P27338
DB04820	P21964
DB04820	P21397
DB04821	P23975
DB04821	P05164
DB04821	P21397
DB04821	Q01959
DB04821	P27338
DB04824	O60656
DB04825	P0DP23
DB04825	Q9H1R3
DB04828	Q9Y5Y4
DB04829	P08908
DB04832	P31645
DB04832	P21397
DB04832	P27338
DB04835	P51681
DB04836	P23975
DB04836	P31645
DB04837	P35367
DB04838	P23141
DB04838	P54289
DB04839	P10275
DB04840	P23975
DB04841	P35367
DB04841	O95180
DB04841	P0DP23
DB04841	Q9P0X4
DB04841	O43497
DB04842	P14416
DB04842	Q06432
DB04842	P28223
DB04843	P20309
DB04843	P11229
DB04844	Q05940
DB04845	Q13509
DB04849	P35968
DB04851	Q9UNQ0
DB04851	Q2M3G0
DB04851	P33527
DB04852	P55157
DB04853	P29274
DB04855	P18089
DB04855	P35348
DB04855	P18825
DB04855	Q12809
DB04855	Q13303
DB04855	P25100
DB04855	P08588
DB04855	P08913
DB04855	P35498
DB04855	P35368
DB04856	P32238
DB04857	P14416
DB04859	P22303
DB04860	Q9NYK1
DB04861	P07550
DB04861	P08588
DB04863	P05106
DB04863	P08514
DB04865	P39023
DB04866	P08253
DB04866	P02452
DB04867	P32238
DB04868	P00519
DB04868	P10721
DB04869	P06881
DB04871	P28335
DB04872	P29371
DB04873	Q13639
DB04875	P29466
DB04876	P27487
DB04877	P08183
DB04878	O43451
DB04879	P35968
DB04879	P35916
DB04879	P17948
DB04880	Q14432
DB04881	P08183
DB04882	P11387
DB04883	P25101
DB04884	P28335
DB04885	P46098
DB04888	P08908
DB04888	P14416
DB04889	P14416
DB04889	P23975
DB04889	P31645
DB04890	P35367
DB04892	P22303
DB04892	P06276
DB04893	P49356
DB04893	P49354
DB04894	P35346
DB04894	P30874
DB04894	P25103
DB04895	Q92832
DB04896	P31645
DB04896	Q05586
DB04896	O15399
DB04896	O60391
DB04896	Q13224
DB04896	Q12879
DB04896	Q8TCU5
DB04896	Q14957
DB04896	P23975
DB04898	P00734
DB04899	P16066
DB04901	P33681
DB04902	Q9H244
DB04903	P34903
DB04903	P47869
DB04905	P08183
DB04905	P35367
DB04910	P68371
DB04912	P30519
DB04912	P09601
DB04915	Q16206
DB04917	Q13639
DB04917	P46098
DB04919	P02675
DB04919	P02671
DB04920	O60840
DB04920	Q13698
DB04920	Q13936
DB04920	Q01668
DB04924	P20309
DB04924	P14416
DB04925	P00747
DB04930	P35498
DB04931	Q01726
DB04932	P29274
DB04932	P30542
DB04932	P29275
DB04933	O00206
DB04937	O14746
DB04938	P03372
DB04940	P10415
DB04940	Q9H4B7
DB04941	P13569
DB04941	Q5XXA6
DB04942	P10276
DB04942	P10826
DB04946	P50406
DB04946	P21917
DB04946	P35348
DB04946	P35367
DB04946	P35462
DB04946	P14416
DB04946	P28223
DB04946	P08908
DB04946	P34969
DB04946	P21728
DB04947	Q01959
DB04948	P08913
DB04951	P09958
DB04953	O43526
DB04953	O43525
DB04953	P56696
DB04953	Q9NR82
DB04954	P30542
DB04956	P01375
DB04957	Q12809
DB04957	P15382
DB04957	P51787
DB04958	P20273
DB04959	P08729
DB04959	Q5T4S7
DB04960	P49356
DB04964	Q8WXI7
DB04967	P11388
DB04967	P11387
DB04967	P27695
DB04970	P08908
DB04972	P09211
DB04973	P04049
DB04975	P11388
DB04982	P42263
DB04982	P48058
DB04982	P42261
DB04982	P42262
DB04983	P41231
DB04985	P08865
DB04988	P00533
DB04988	P04626
DB05001	P27487
DB05013	P17252
DB05013	Q05655
DB05035	P10828
DB05039	P07550
DB05095	P35354
DB05192	P10828
DB05216	P10721
DB05229	P43119
DB05232	Q9NY46
DB05232	Q99250
DB05232	P35498
DB05232	Q9UQD0
DB05246	O43497
DB05259	P01911
DB05260	P21281
DB05260	P01584
DB05260	P02818
DB05260	P31350
DB05262	P47989
DB05264	P32927
DB05265	Q8NFA2
DB05266	P27815
DB05266	Q08499
DB05266	Q07343
DB05266	Q08493
DB05266	Q14432
DB05271	P21917
DB05271	P35462
DB05271	P14416
DB05271	P08908
DB05271	P18089
DB05271	P21918
DB05271	P21728
DB05382	P03915
DB05447	P41235
DB05448	Q16881
DB05460	P09211
DB05467	P13631
DB05488	Q02880
DB05505	P24557
DB05630	P11387
DB05651	O15379
DB05651	Q92769
DB05651	Q13547
DB05657	Q92847
DB05675	P02671
DB05679	P29460
DB05685	P33151
DB05708	P36544
DB05715	Q16739
DB05773	P04626
DB05785	P13631
DB05812	P05093
DB05829	P49190
DB05829	Q03431
DB05855	P10145
DB05855	P17787
DB05867	Q9UNP4
DB06073	P56817
DB06144	P50406
DB06144	P14416
DB06144	P35348
DB06144	P35368
DB06144	P25100
DB06144	P28223
DB06144	P28335
DB06144	Q12809
DB06148	P41145
DB06148	P35367
DB06148	P31645
DB06148	P23975
DB06148	P28223
DB06148	P34969
DB06148	Q01959
DB06148	P14416
DB06148	P08913
DB06148	P28335
DB06151	Q9UPY5
DB06151	Q05586
DB06151	Q03154
DB06151	O15399
DB06151	Q13224
DB06151	Q12879
DB06151	Q8TCU5
DB06151	O15111
DB06151	P48637
DB06151	O14920
DB06155	P21554
DB06168	P01584
DB06186	P16410
DB06196	P30411
DB06196	P15144
DB06201	Q15858
DB06201	P41594
DB06204	P41145
DB06204	P23975
DB06204	P41143
DB06204	P31645
DB06204	P35372
DB06204	P46098
DB06207	P35348
DB06207	P35368
DB06207	P25100
DB06209	Q9H244
DB06210	P40238
DB06212	P30518
DB06212	P37288
DB06213	P29274
DB06216	P50406
DB06216	P25021
DB06216	P14416
DB06216	P35348
DB06216	P18825
DB06216	P28222
DB06216	P35367
DB06216	P35462
DB06216	P18089
DB06216	P28223
DB06216	P41595
DB06216	P08908
DB06216	P34969
DB06216	P47898
DB06216	P08588
DB06216	P07550
DB06216	P21917
DB06216	P08913
DB06216	P21728
DB06216	P28335
DB06218	Q9NY46
DB06218	Q9Y5Y9
DB06228	Q9BQ89
DB06237	O76074
DB06262	P07550
DB06262	P18089
DB06262	P35348
DB06262	P18825
DB06262	P00439
DB06262	P25100
DB06262	P13945
DB06262	P08588
DB06262	P08913
DB06262	P35368
DB06267	O76074
DB06268	P25101
DB06268	P24530
DB06271	P01008
DB06271	P05546
DB06273	P08887
DB06274	P41145
DB06274	P41143
DB06274	P35372
DB06285	Q03431
DB06287	P42345
DB06288	P34969
DB06288	P14416
DB06288	P35462
DB06288	P28223
DB06292	P31639
DB06335	P27487
DB06366	P04626
DB06372	P01583
DB06372	P18510
DB06372	P01584
DB06439	P06858
DB06589	P35916
DB06589	P22607
DB06589	P35968
DB06589	Q08881
DB06589	P17948
DB06589	P10721
DB06589	P09619
DB06589	Q9UQQ2
DB06589	P16234
DB06589	P05230
DB06594	P49286
DB06594	P48039
DB06594	P28335
DB06605	Q9BQ89
DB06616	Q13555
DB06616	P24941
DB06616	Q9Y2U5
DB06616	P36507
DB06616	Q02750
DB06623	P08913
DB06626	P35968
DB06626	P35916
DB06626	P17948
DB06637	Q9UK17
DB06637	P17658
DB06637	Q96RP8
DB06637	P16389
DB06637	P22001
DB06637	P22460
DB06637	Q09470
DB06637	Q14003
DB06637	Q96PR1
DB06637	Q9NSA2
DB06637	Q14721
DB06637	Q16322
DB06637	P48547
DB06637	Q92953
DB06637	P22459
DB06637	Q9NZV8
DB06643	O14788
DB06655	P43220
DB06663	P35346
DB06663	P30872
DB06663	P30874
DB06663	P32745
DB06674	P01375
DB06681	P42081
DB06681	P33681
DB06684	P08908
DB06689	P00748
DB06691	P35367
DB06692	P07477
DB06692	P00747
DB06692	P17538
DB06692	P06870
DB06693	P04035
DB06694	P18089
DB06694	P35348
DB06694	P18825
DB06694	P25100
DB06694	P08913
DB06694	P35368
DB06695	P00734
DB06698	P35367
DB06698	Q9Y5N1
DB06699	P30968
DB06700	P31645
DB06700	P23975
DB06701	P23975
DB06701	Q01959
DB06701	P31645
DB06702	P20309
DB06702	P08912
DB06702	P08172
DB06702	P11229
DB06702	P08173
DB06706	Q05940
DB06706	P35348
DB06707	P23975
DB06707	P35348
DB06709	P20309
DB06710	P10275
DB06711	P08913
DB06711	P35348
DB06712	Q08289
DB06712	Q13698
DB06712	P54289
DB06712	Q13936
DB06712	Q01668
DB06712	Q8IZS8
DB06713	P06401
DB06714	Q05940
DB06714	Q96RJ0
DB06716	P28472
DB06716	P47870
DB06719	P30968
DB06719	P22888
DB06720	P04062
DB06725	P23219
DB06725	P35354
DB06726	P07550
DB06726	P08588
DB06726	P13945
DB06733	P38606
DB06734	P38606
DB06738	P41145
DB06738	Q05586
DB06738	O15399
DB06738	O60391
DB06738	Q13224
DB06738	Q12879
DB06738	Q8TCU5
DB06738	Q14957
DB06738	P41143
DB06738	P35372
DB06741	Q05586
DB06741	O15399
DB06741	O60391
DB06741	Q13224
DB06741	Q12879
DB06741	Q8TCU5
DB06741	Q14957
DB06751	P27815
DB06751	Q13936
DB06766	P35367
DB06775	P31327
DB06777	Q96RI1
DB06779	P15692
DB06779	P49908
DB06779	P01008
DB06779	P10646
DB06781	P04150
DB06795	P23280
DB06800	P41145
DB06800	P35372
DB06802	P23219
DB06802	P35354
DB06809	P61073
DB06813	P04818
DB06813	P00374
DB06822	P48061
DB06822	P01008
DB06822	P13612
DB06828	P09960
DB06829	P18031
DB06830	O95749
DB06831	O00329
DB06831	P48736
DB06832	Q92731
DB06832	Q15788
DB06833	P11474
DB06834	P43405
DB06835	P15086
DB06836	Q8NEB9
DB06836	P48736
DB06837	Q9UNA0
DB06838	P00734
DB06840	P07477
DB06841	P00734
DB06842	P27815
DB06842	Q08499
DB06843	O95622
DB06843	Q08462
DB06843	Q5JWF2
DB06844	P24941
DB06844	P20248
DB06845	P07477
DB06845	P00734
DB06846	P04035
DB06848	Q15661
DB06849	Q15661
DB06850	P07477
DB06850	P00734
DB06851	P09960
DB06852	O14757
DB06853	P07477
DB06853	P00734
DB06854	P00749
DB06854	P00734
DB06855	P00749
DB06856	P00749
DB06857	P00749
DB06858	P07477
DB06858	P00734
DB06859	P00734
DB06861	P00734
DB06862	P42574
DB06865	P00734
DB06866	P00734
DB06867	Q13526
DB06868	P00734
DB06869	P00734
DB06870	P10275
DB06871	Q15596
DB06871	P03372
DB06875	Q92731
DB06875	Q15788
DB06876	O14757
DB06877	P28482
DB06878	P00734
DB06879	P60321
DB06880	P27487
DB06882	P12931
DB06882	Q16539
DB06883	P12931
DB06884	P48552
DB06884	P62508
DB06887	P18031
DB06888	P24941
DB06891	P00918
DB06892	Q02750
DB06894	Q7L5A8
DB06896	Q9NWH9
DB06897	P53350
DB06898	Q15596
DB06898	P03372
DB06899	Q693B1
DB06900	Q16651
DB06901	P08217
DB06902	P62508
DB06905	P67775
DB06905	Q13362
DB06905	P30153
DB06908	P37231
DB06908	Q15788
DB06909	Q07343
DB06911	P00734
DB06912	P61626
DB06914	P09601
DB06916	P60321
DB06917	P09960
DB06918	P07477
DB06919	P00734
DB06920	Q9BQ89
DB06921	P15086
DB06923	P07477
DB06924	P15085
DB06925	P06239
DB06926	P37231
DB06927	P03372
DB06927	Q92731
DB06927	Q15788
DB06928	Q04609
DB06929	P00734
DB06930	P56817
DB06931	O95749
DB06932	O15530
DB06933	P53779
DB06936	P00734
DB06937	Q92731
DB06938	P35968
DB06939	P27487
DB06940	Q16539
DB06941	P04271
DB06942	P00734
DB06943	P78536
DB06944	P24941
DB06944	P20248
DB06945	Q9UNA0
DB06947	P00734
DB06948	P24941
DB06948	P20248
DB06951	Q9UNI1
DB06953	P49356
DB06953	P49354
DB06954	P00918
DB06956	P07900
DB06957	P07900
DB06958	P07900
DB06959	P17612
DB06959	P61925
DB06961	P07900
DB06962	P20231
DB06963	P53350
DB06964	P07900
DB06967	Q693B1
DB06969	P07900
DB06971	P22894
DB06972	P20701
DB06973	P62508
DB06976	P24941
DB06977	P17612
DB06979	Q9UJM8
DB06980	P63208
DB06981	P63208
DB06982	P63208
DB06983	P24941
DB06984	Q16706
DB06986	P11217
DB06987	Q9NZK7
DB06987	P02788
DB06989	P23467
DB06990	P13051
DB06991	Q16539
DB06992	P28845
DB06993	P27487
DB06994	P27487
DB06995	Q9NWH9
DB06996	P00734
DB06997	Q9NWH9
DB06999	P15056
DB07000	P15056
DB07001	P60323
DB07002	P60321
DB07003	P60321
DB07004	P04271
DB07005	P00734
DB07006	P30291
DB07007	P60321
DB07008	P60321
DB07009	Q92731
DB07009	Q15788
DB07010	P28482
DB07010	P53779
DB07011	P60321
DB07013	P45452
DB07014	P49841
DB07015	P27487
DB07016	P00734
DB07017	P28845
DB07019	P56817
DB07020	P45984
DB07021	P27487
DB07022	P03951
DB07023	P03951
DB07024	P24941
DB07025	O14757
DB07026	P39900
DB07027	P00734
DB07028	P15121
DB07029	P60321
DB07030	P15121
DB07031	P13631
DB07032	Q92731
DB07033	O15530
DB07034	O14757
DB07036	Q92731
DB07037	O14757
DB07038	O14757
DB07039	P10275
DB07045	P11142
DB07045	Q99933
DB07046	Q02750
DB07048	P00918
DB07049	P28845
DB07050	P00918
DB07051	Q08499
DB07053	P37231
DB07054	P24941
DB07056	P28845
DB07058	P49841
DB07059	Q693B1
DB07060	Q9UJM8
DB07061	O60551
DB07063	P15121
DB07064	P52732
DB07065	P24941
DB07066	P11217
DB07067	P27487
DB07068	P23467
DB07069	Q16719
DB07070	Q03181
DB07071	P03951
DB07072	P27487
DB07073	P48736
DB07074	P03951
DB07075	O14757
DB07076	P00749
DB07077	P03951
DB07078	O14757
DB07079	P78536
DB07080	O75469
DB07080	P55055
DB07080	Q15788
DB07080	P28702
DB07080	Q15596
DB07080	Q13133
DB07081	P27487
DB07082	P55055
DB07083	P00734
DB07086	Q15596
DB07086	P03372
DB07087	Q15596
DB07087	P03372
DB07088	P07477
DB07088	P00734
DB07089	P56817
DB07091	P07477
DB07091	P00734
DB07092	P27487
DB07093	P15121
DB07094	P09960
DB07095	P07477
DB07095	P00734
DB07096	P09874
DB07099	P09960
DB07100	P07900
DB07101	Q02750
DB07102	P09960
DB07104	P09960
DB07105	P00734
DB07106	P50135
DB07107	P17612
DB07107	P61925
DB07108	Q07817
DB07110	P56817
DB07111	P37231
DB07112	Q9GZT9
DB07113	Q693B1
DB07115	Q8N1Q1
DB07116	P13051
DB07117	P14780
DB07119	Q92731
DB07119	Q15788
DB07120	P00734
DB07121	P78536
DB07122	P00749
DB07124	P17612
DB07125	O43293
DB07126	P24941
DB07126	P20248
DB07127	P23467
DB07128	P00734
DB07129	P00749
DB07130	P18031
DB07131	P07477
DB07131	P00734
DB07132	O15530
DB07133	P00734
DB07134	P18031
DB07135	P27487
DB07136	P15086
DB07137	P24941
DB07137	P20248
DB07138	Q16539
DB07139	P15121
DB07140	P00374
DB07141	P00374
DB07142	P00374
DB07143	P00734
DB07144	P00374
DB07145	P78536
